Date,Activity_Score,Region,Treatment_Group,Revenue
06-09-2023,62,West,1,180.83
06-09-2023,29,East,0,113.67
06-09-2023,74,North,1,179.38
06-09-2023,84,East,1,183.08
06-09-2023,86,East,1,187.15
06-09-2023,17,North,0,98.67
06-09-2023,36,West,0,114.61
06-09-2023,49,South,1,177.12
06-09-2023,44,East,0,112.51
06-09-2023,52,North,0,116.25
06-09-2023,62,East,1,182.39
06-09-2023,58,West,0,115.12
07-09-2023,63,South,1,182.87
07-09-2023,60,West,1,169.77
07-09-2023,23,North,0,104.73
07-09-2023,69,North,1,185.23
07-09-2023,40,North,0,114.91
07-09-2023,70,North,1,177.22
07-09-2023,53,East,0,122.13
07-09-2023,37,West,0,111.2
07-09-2023,80,South,1,187.55
07-09-2023,14,North,0,108.91
07-09-2023,58,South,0,125.44
07-09-2023,13,West,0,103.42
07-09-2023,23,East,0,114.76
07-09-2023,12,South,0,95.84
07-09-2023,26,East,0,101.37
07-09-2023,48,East,0,118.41
07-09-2023,74,East,1,185.82
07-09-2023,61,East,1,173.97
08-09-2023,54,South,1,173.04
08-09-2023,47,North,0,117.13
08-09-2023,67,West,1,174.83
08-09-2023,52,North,0,129.58
08-09-2023,39,South,1,167.97
08-09-2023,20,North,0,92.4
08-09-2023,69,North,1,180.39
08-09-2023,25,South,0,93.25
08-09-2023,24,West,0,108.77
08-09-2023,26,North,0,112.74
08-09-2023,74,North,1,183.46
08-09-2023,20,North,0,103.65
08-09-2023,41,East,1,164.02
08-09-2023,85,West,1,181.75
08-09-2023,18,North,0,101.16
08-09-2023,72,West,1,182.71
09-09-2023,12,West,0,100.46
09-09-2023,18,East,0,106.59
09-09-2023,48,South,0,116.91
09-09-2023,10,East,0,92.68
09-09-2023,15,North,0,105.98
09-09-2023,71,North,1,182.45
09-09-2023,25,North,0,102.01
09-09-2023,15,West,0,101.8
09-09-2023,46,North,1,176.43
09-09-2023,31,East,0,107.4
09-09-2023,69,East,1,181.93
09-09-2023,31,West,0,107.2
09-09-2023,59,South,1,172.39
09-09-2023,23,East,0,105.75
09-09-2023,43,North,0,120.25
10-09-2023,21,East,0,110.77
10-09-2023,16,South,0,93.66
10-09-2023,34,South,1,160.73
10-09-2023,79,North,1,178.23
10-09-2023,63,North,1,178.6
10-09-2023,60,North,1,176.92
10-09-2023,72,South,1,183.5
10-09-2023,58,East,1,170.42
10-09-2023,52,West,1,176.52
11-09-2023,16,East,0,113.77
11-09-2023,33,East,0,112.59
11-09-2023,16,East,0,102.91
11-09-2023,58,East,1,173.72
11-09-2023,38,West,1,156.07
11-09-2023,49,East,1,175.07
11-09-2023,34,North,1,151.82
11-09-2023,12,West,0,93.19
11-09-2023,26,North,0,116.18
11-09-2023,43,East,0,114.27
11-09-2023,36,East,0,112.66
11-09-2023,68,West,1,189.38
11-09-2023,17,East,0,102.25
11-09-2023,71,South,1,185.85
11-09-2023,86,North,1,176.01
11-09-2023,39,South,0,113.47
11-09-2023,61,North,1,167.09
11-09-2023,15,South,0,94.87
11-09-2023,86,South,1,187.91
11-09-2023,14,South,0,100.64
12-09-2023,22,North,0,107.86
12-09-2023,54,North,1,165.47
12-09-2023,77,North,1,184.93
12-09-2023,20,North,0,111.32
12-09-2023,63,South,1,179.97
12-09-2023,71,South,1,176.48
12-09-2023,69,South,0,127.26
12-09-2023,39,North,0,118.69
12-09-2023,85,West,1,186.02
12-09-2023,77,East,1,181.51
12-09-2023,71,East,1,181.88
12-09-2023,46,West,0,117.34
12-09-2023,36,North,1,158.34
13-09-2023,15,South,0,110.1
13-09-2023,52,South,1,163.55
13-09-2023,32,West,0,116.49
13-09-2023,76,South,1,190.36
13-09-2023,86,East,1,195.81
13-09-2023,73,South,1,182.09
13-09-2023,58,East,1,179.69
13-09-2023,16,East,0,98.81
13-09-2023,42,East,0,120.05
13-09-2023,71,West,0,141.42
13-09-2023,33,West,0,106.87
13-09-2023,50,East,0,110.82
13-09-2023,63,North,1,174.53
13-09-2023,26,South,0,113.42
13-09-2023,50,North,1,172.24
13-09-2023,51,West,1,169.76
13-09-2023,11,West,0,105.75
14-09-2023,19,East,0,102.78
14-09-2023,70,West,1,178.23
14-09-2023,45,West,0,117.87
14-09-2023,63,East,1,175.55
14-09-2023,29,North,0,111.58
14-09-2023,29,South,0,102.87
14-09-2023,23,South,0,110.46
14-09-2023,89,South,1,185.76
14-09-2023,44,West,1,164.13
14-09-2023,79,North,1,180.12
14-09-2023,86,North,1,186.38
14-09-2023,62,North,0,115.75
14-09-2023,57,South,1,173.62
14-09-2023,18,East,0,104.71
14-09-2023,32,South,0,116.52
15-09-2023,79,East,1,190.29
15-09-2023,24,East,1,156.77
15-09-2023,72,East,1,174.88
15-09-2023,77,West,1,182.05
15-09-2023,54,South,0,117.21
15-09-2023,76,West,1,182.57
15-09-2023,29,South,0,104.21
15-09-2023,88,West,1,191.16
15-09-2023,29,South,1,160.25
15-09-2023,71,North,1,181.69
15-09-2023,14,West,0,93.3
15-09-2023,58,South,1,168.67
15-09-2023,53,West,1,173.4
15-09-2023,73,East,1,183.04
15-09-2023,16,North,0,96.75
15-09-2023,42,West,0,113.65
15-09-2023,23,North,0,108.0
15-09-2023,15,West,0,108.82
15-09-2023,16,East,0,103.39
15-09-2023,74,West,1,182.64
16-09-2023,30,West,0,112.85
16-09-2023,84,West,1,191.66
16-09-2023,39,West,0,112.17
16-09-2023,50,North,1,163.72
16-09-2023,73,West,1,176.64
16-09-2023,38,North,1,169.18
16-09-2023,14,East,0,98.62
16-09-2023,80,East,1,178.0
16-09-2023,36,East,1,161.48
16-09-2023,87,North,1,175.13
16-09-2023,13,South,0,102.16
16-09-2023,78,North,0,135.47
16-09-2023,65,North,1,179.48
17-09-2023,25,West,0,108.97
17-09-2023,38,South,0,99.25
17-09-2023,18,North,1,148.62
17-09-2023,70,South,1,180.14
17-09-2023,53,West,1,175.84
17-09-2023,38,West,0,114.36
17-09-2023,22,South,0,108.58
17-09-2023,73,South,1,187.12
17-09-2023,49,South,1,163.37
17-09-2023,12,East,0,100.15
17-09-2023,27,South,0,112.58
17-09-2023,34,West,0,111.16
17-09-2023,15,East,0,107.2
18-09-2023,28,West,0,92.51
18-09-2023,89,East,1,197.94
18-09-2023,45,East,1,161.72
18-09-2023,22,South,0,100.73
18-09-2023,14,South,0,103.63
18-09-2023,52,West,0,116.54
18-09-2023,34,West,1,159.95
18-09-2023,57,North,1,175.44
18-09-2023,15,East,0,108.14
18-09-2023,39,West,0,107.28
18-09-2023,29,West,0,104.03
18-09-2023,71,South,1,184.12
18-09-2023,22,West,0,98.23
19-09-2023,41,West,1,165.22
19-09-2023,67,West,1,174.87
19-09-2023,42,South,0,120.49
19-09-2023,26,South,0,110.95
19-09-2023,47,North,0,118.77
19-09-2023,59,West,0,121.07
19-09-2023,80,East,1,180.82
19-09-2023,78,West,1,186.09
19-09-2023,44,East,0,115.09
19-09-2023,21,South,0,115.96
19-09-2023,88,East,1,196.18
19-09-2023,29,South,0,111.7
19-09-2023,39,West,0,114.4
19-09-2023,69,North,1,186.37
19-09-2023,62,East,0,123.32
19-09-2023,69,North,1,177.66
19-09-2023,47,North,0,110.45
19-09-2023,50,West,1,171.44
19-09-2023,21,East,0,109.34
20-09-2023,28,North,0,105.5
20-09-2023,18,East,0,111.25
20-09-2023,75,West,1,183.59
20-09-2023,27,East,0,107.36
20-09-2023,17,East,0,103.72
20-09-2023,72,East,1,187.81
20-09-2023,14,West,0,103.01
20-09-2023,79,South,1,181.68
20-09-2023,65,South,1,178.96
20-09-2023,26,South,0,99.29
20-09-2023,89,West,1,186.62
20-09-2023,55,North,1,178.02
20-09-2023,80,West,1,186.45
20-09-2023,49,North,0,123.09
20-09-2023,89,East,1,184.88
20-09-2023,23,South,0,109.66
20-09-2023,25,West,0,102.94
20-09-2023,17,West,0,102.57
20-09-2023,42,North,0,107.18
21-09-2023,88,East,1,190.47
21-09-2023,35,East,0,113.46
21-09-2023,39,North,0,110.72
21-09-2023,17,East,0,103.05
21-09-2023,58,East,1,181.02
21-09-2023,31,East,1,164.05
21-09-2023,48,South,0,115.82
21-09-2023,79,South,1,185.4
21-09-2023,77,South,1,185.88
21-09-2023,16,East,0,97.21
21-09-2023,55,North,1,176.05
21-09-2023,15,East,0,107.13
21-09-2023,38,North,0,118.93
21-09-2023,88,North,1,184.64
22-09-2023,48,North,0,127.77
22-09-2023,17,East,0,104.21
22-09-2023,38,West,0,119.66
22-09-2023,81,North,1,185.29
22-09-2023,28,North,0,105.68
22-09-2023,28,West,0,103.72
22-09-2023,18,North,1,151.38
22-09-2023,83,South,1,187.78
22-09-2023,44,East,1,163.16
22-09-2023,54,East,1,170.68
22-09-2023,29,West,1,158.74
22-09-2023,36,East,0,111.3
22-09-2023,20,West,0,100.58
22-09-2023,42,West,1,164.56
22-09-2023,41,West,0,122.51
22-09-2023,69,North,1,187.23
23-09-2023,72,West,1,188.06
23-09-2023,80,West,1,178.83
23-09-2023,45,North,0,113.1
23-09-2023,61,North,1,181.67
23-09-2023,13,East,0,97.89
23-09-2023,36,East,0,103.71
23-09-2023,21,South,0,94.39
23-09-2023,56,South,1,174.62
23-09-2023,53,East,0,117.07
23-09-2023,80,East,1,173.38
23-09-2023,88,West,1,191.8
23-09-2023,77,East,1,184.69
23-09-2023,82,North,1,188.88
23-09-2023,61,West,1,176.4
24-09-2023,60,North,0,125.75
24-09-2023,33,East,0,113.83
24-09-2023,46,North,1,174.67
24-09-2023,78,North,1,184.87
24-09-2023,27,South,0,107.43
24-09-2023,66,North,1,175.93
24-09-2023,45,East,0,115.33
24-09-2023,34,West,0,113.2
24-09-2023,51,West,0,123.98
24-09-2023,82,North,1,188.33
24-09-2023,40,North,0,111.06
24-09-2023,22,East,0,106.04
24-09-2023,52,North,1,164.91
24-09-2023,75,East,1,187.49
24-09-2023,30,West,0,108.37
25-09-2023,17,West,0,105.41
25-09-2023,25,North,1,168.43
25-09-2023,38,South,0,114.71
25-09-2023,58,East,1,177.39
25-09-2023,57,South,1,173.23
25-09-2023,49,North,0,120.19
25-09-2023,22,East,0,102.4
25-09-2023,40,East,0,120.1
25-09-2023,47,North,0,125.18
25-09-2023,20,North,0,108.2
25-09-2023,34,East,1,161.37
25-09-2023,56,North,1,177.06
26-09-2023,88,South,1,190.38
26-09-2023,39,East,1,163.03
26-09-2023,20,East,0,110.5
26-09-2023,33,North,0,108.16
26-09-2023,14,West,0,94.55
26-09-2023,12,North,0,102.23
26-09-2023,67,North,1,172.63
26-09-2023,63,East,0,120.66
26-09-2023,59,South,0,126.72
26-09-2023,71,North,1,175.69
26-09-2023,40,South,0,116.82
26-09-2023,22,West,0,110.01
26-09-2023,79,North,1,175.33
26-09-2023,10,East,0,86.44
27-09-2023,31,North,0,112.23
27-09-2023,26,South,0,106.61
27-09-2023,17,East,0,108.48
27-09-2023,63,East,1,172.02
27-09-2023,80,North,1,186.75
27-09-2023,29,East,0,117.44
27-09-2023,25,North,0,112.9
27-09-2023,35,North,1,174.31
27-09-2023,66,North,1,183.44
27-09-2023,33,South,0,115.2
27-09-2023,56,North,0,124.52
27-09-2023,22,East,0,107.55
27-09-2023,41,South,0,106.47
27-09-2023,31,West,1,161.24
27-09-2023,86,West,1,183.8
27-09-2023,53,North,1,164.75
27-09-2023,64,North,0,137.18
27-09-2023,62,North,1,184.63
28-09-2023,31,East,0,100.45
28-09-2023,16,North,0,108.67
28-09-2023,42,East,0,125.23
28-09-2023,87,South,1,192.03
28-09-2023,38,West,0,116.07
28-09-2023,69,South,1,175.27
28-09-2023,81,North,1,191.43
28-09-2023,26,North,0,100.57
28-09-2023,38,East,0,106.37
28-09-2023,18,East,0,103.64
29-09-2023,74,South,0,127.02
29-09-2023,73,North,1,192.02
29-09-2023,68,South,1,181.37
29-09-2023,83,South,0,130.7
29-09-2023,53,East,1,172.4
29-09-2023,17,East,0,100.03
29-09-2023,41,South,0,118.32
29-09-2023,74,East,1,184.75
29-09-2023,24,West,0,100.88
29-09-2023,26,East,0,108.13
29-09-2023,31,East,0,110.83
29-09-2023,61,North,1,170.08
29-09-2023,45,East,0,114.88
30-09-2023,33,West,0,125.63
30-09-2023,80,West,1,187.8
30-09-2023,83,North,1,181.52
30-09-2023,87,East,1,188.49
30-09-2023,18,North,0,103.32
30-09-2023,80,West,1,199.28
30-09-2023,52,East,0,123.94
30-09-2023,58,North,1,181.59
30-09-2023,27,East,0,102.7
30-09-2023,63,South,1,185.26
30-09-2023,65,South,1,173.51
30-09-2023,71,North,1,179.18
30-09-2023,80,South,1,185.76
30-09-2023,39,North,0,109.06
30-09-2023,65,West,1,177.04
01-10-2023,87,North,1,190.93
01-10-2023,74,East,1,185.05
01-10-2023,80,South,1,192.75
01-10-2023,29,West,0,101.96
01-10-2023,49,North,0,113.32
01-10-2023,47,South,0,122.08
01-10-2023,48,North,0,115.8
01-10-2023,15,West,0,109.94
01-10-2023,47,East,0,122.45
01-10-2023,73,South,1,178.93
01-10-2023,17,North,0,111.04
01-10-2023,45,East,0,115.81
01-10-2023,70,South,1,171.38
01-10-2023,42,East,0,116.84
01-10-2023,42,West,0,117.72
01-10-2023,45,West,0,108.48
01-10-2023,83,West,1,186.6
01-10-2023,17,East,0,111.5
01-10-2023,49,West,1,173.76
01-10-2023,48,South,0,114.43
01-10-2023,18,West,0,111.2
01-10-2023,68,East,1,170.31
01-10-2023,51,East,0,117.0
01-10-2023,56,West,0,120.93
02-10-2023,20,East,0,106.6
02-10-2023,33,North,0,107.42
02-10-2023,34,West,0,103.58
02-10-2023,66,North,1,191.12
02-10-2023,14,East,0,102.94
02-10-2023,27,North,0,107.55
02-10-2023,24,West,0,114.38
02-10-2023,39,East,0,115.45
02-10-2023,62,North,1,187.01
02-10-2023,46,West,1,170.15
02-10-2023,16,West,0,100.46
02-10-2023,17,East,0,106.45
02-10-2023,77,West,1,171.42
02-10-2023,48,West,1,161.95
03-10-2023,42,South,1,163.81
03-10-2023,61,East,1,180.38
03-10-2023,23,North,0,100.07
03-10-2023,15,West,0,106.08
03-10-2023,88,East,1,194.48
03-10-2023,85,South,1,192.9
03-10-2023,12,South,0,103.8
03-10-2023,19,West,0,99.05
03-10-2023,47,West,1,172.34
03-10-2023,21,South,0,107.69
03-10-2023,82,East,1,180.11
03-10-2023,86,North,1,188.57
03-10-2023,73,South,1,183.34
03-10-2023,62,North,1,170.29
03-10-2023,27,North,0,112.56
03-10-2023,40,West,0,110.04
03-10-2023,68,East,1,182.51
03-10-2023,30,West,0,110.53
04-10-2023,32,East,0,116.42
04-10-2023,44,South,1,166.54
04-10-2023,31,East,0,115.58
04-10-2023,79,East,1,175.06
04-10-2023,27,South,0,108.61
04-10-2023,87,North,1,183.98
04-10-2023,43,East,0,114.97
04-10-2023,83,North,1,183.42
04-10-2023,34,West,0,105.96
04-10-2023,62,South,1,168.44
04-10-2023,89,South,1,199.15
04-10-2023,13,West,0,110.28
04-10-2023,30,North,0,108.94
05-10-2023,38,South,1,159.48
05-10-2023,38,North,0,112.35
05-10-2023,84,East,1,186.28
05-10-2023,10,West,0,99.0
05-10-2023,23,South,0,106.47
05-10-2023,69,East,1,176.81
05-10-2023,84,South,1,189.12
05-10-2023,51,West,1,176.88
05-10-2023,63,North,0,133.13
05-10-2023,35,North,0,116.07
05-10-2023,31,North,1,164.21
05-10-2023,80,West,1,187.49
05-10-2023,80,East,1,180.73
05-10-2023,25,North,0,113.76
05-10-2023,26,East,0,113.05
05-10-2023,49,East,0,123.34
05-10-2023,54,North,1,171.99
05-10-2023,50,North,1,168.68
05-10-2023,46,West,0,117.46
05-10-2023,81,North,1,189.01
05-10-2023,75,East,1,179.5
05-10-2023,26,East,0,109.63
05-10-2023,26,East,0,104.18
06-10-2023,51,North,1,166.95
06-10-2023,10,West,0,101.05
06-10-2023,30,East,0,114.7
06-10-2023,73,South,1,178.89
06-10-2023,71,East,1,180.09
06-10-2023,33,East,0,115.28
06-10-2023,31,West,0,109.03
06-10-2023,23,South,0,98.02
06-10-2023,76,North,1,182.54
06-10-2023,12,West,0,105.68
06-10-2023,43,East,1,169.03
06-10-2023,86,East,1,194.07
06-10-2023,78,East,1,188.83
06-10-2023,65,West,0,124.9
06-10-2023,18,South,0,108.49
06-10-2023,34,North,0,112.31
06-10-2023,48,West,0,121.12
06-10-2023,14,West,0,104.34
06-10-2023,52,East,1,164.58
06-10-2023,25,East,0,105.14
06-10-2023,31,East,0,114.6
07-10-2023,63,North,1,182.92
07-10-2023,32,North,0,104.31
07-10-2023,37,East,0,111.75
07-10-2023,64,West,0,128.67
07-10-2023,74,North,1,182.76
07-10-2023,72,West,1,189.85
07-10-2023,64,North,0,130.41
07-10-2023,49,West,0,125.84
07-10-2023,19,East,1,158.04
07-10-2023,38,East,1,165.04
08-10-2023,67,North,1,168.61
08-10-2023,19,South,0,94.3
08-10-2023,25,West,0,105.09
08-10-2023,62,West,1,181.93
08-10-2023,38,West,1,163.33
08-10-2023,66,South,1,175.7
08-10-2023,34,West,0,110.34
08-10-2023,21,West,0,112.32
08-10-2023,27,South,0,106.63
08-10-2023,44,North,0,113.71
08-10-2023,76,North,1,188.7
08-10-2023,74,South,1,191.86
08-10-2023,19,West,0,103.14
08-10-2023,38,North,0,109.73
08-10-2023,60,South,1,186.91
08-10-2023,81,East,1,184.33
08-10-2023,20,East,0,110.55
08-10-2023,22,South,0,103.62
09-10-2023,72,South,1,187.48
09-10-2023,85,West,1,201.4
09-10-2023,83,West,1,186.59
09-10-2023,53,South,1,170.29
09-10-2023,23,East,0,105.6
09-10-2023,66,North,0,124.1
09-10-2023,45,West,0,107.23
09-10-2023,61,East,1,170.51
09-10-2023,87,North,1,195.38
09-10-2023,61,West,0,123.42
09-10-2023,25,South,0,109.96
09-10-2023,34,West,0,114.62
09-10-2023,22,South,0,105.74
09-10-2023,78,West,1,189.69
09-10-2023,37,East,0,119.9
09-10-2023,53,South,0,129.91
09-10-2023,17,North,0,111.4
09-10-2023,76,East,1,188.22
09-10-2023,74,North,1,180.26
10-10-2023,60,South,0,135.36
10-10-2023,45,South,0,119.75
10-10-2023,84,East,1,189.97
10-10-2023,10,South,0,97.8
10-10-2023,80,South,1,184.51
10-10-2023,21,East,0,103.32
10-10-2023,27,North,0,113.36
10-10-2023,75,North,1,186.19
10-10-2023,70,South,1,186.11
10-10-2023,29,North,0,111.86
10-10-2023,78,East,1,188.61
10-10-2023,24,North,0,112.79
10-10-2023,85,South,1,181.39
10-10-2023,25,East,1,156.03
10-10-2023,76,North,1,186.79
10-10-2023,57,East,0,125.48
11-10-2023,76,South,1,181.4
11-10-2023,77,South,1,188.12
11-10-2023,46,South,0,122.59
11-10-2023,77,North,1,177.67
11-10-2023,67,East,1,184.06
11-10-2023,44,North,0,115.08
11-10-2023,70,East,1,179.12
11-10-2023,18,East,0,100.09
11-10-2023,50,South,1,167.94
11-10-2023,39,North,0,105.96
11-10-2023,38,East,0,119.25
11-10-2023,83,East,1,188.98
11-10-2023,15,East,0,95.38
11-10-2023,60,West,1,176.13
11-10-2023,81,East,1,184.3
11-10-2023,18,South,0,109.4
11-10-2023,50,East,1,170.79
11-10-2023,72,South,1,185.19
11-10-2023,53,East,1,174.94
12-10-2023,61,South,1,173.15
12-10-2023,40,North,0,115.54
12-10-2023,62,West,1,176.42
12-10-2023,83,East,1,193.29
12-10-2023,73,East,1,186.09
12-10-2023,56,East,1,177.74
12-10-2023,20,East,0,110.23
12-10-2023,54,West,1,177.0
12-10-2023,19,West,0,111.9
12-10-2023,53,West,1,175.2
12-10-2023,41,West,0,111.31
12-10-2023,53,South,0,124.8
12-10-2023,17,East,0,94.18
12-10-2023,42,West,0,121.62
12-10-2023,64,East,1,176.86
13-10-2023,86,West,1,190.99
13-10-2023,54,East,1,165.45
13-10-2023,19,West,0,101.45
13-10-2023,43,East,1,167.84
13-10-2023,10,North,0,96.58
13-10-2023,87,North,1,197.68
13-10-2023,89,North,1,188.38
13-10-2023,36,West,0,109.97
13-10-2023,76,West,1,188.32
13-10-2023,47,East,1,170.99
13-10-2023,87,West,1,187.23
13-10-2023,72,South,1,174.88
13-10-2023,45,North,1,164.43
13-10-2023,43,South,0,119.61
13-10-2023,30,East,0,98.68
13-10-2023,89,North,1,199.37
13-10-2023,73,North,1,184.63
13-10-2023,82,North,1,177.67
13-10-2023,89,East,1,194.87
13-10-2023,42,North,1,165.29
13-10-2023,84,East,1,179.88
13-10-2023,51,West,0,124.54
13-10-2023,44,North,0,118.11
13-10-2023,73,South,1,179.14
14-10-2023,12,East,0,101.87
14-10-2023,61,North,0,131.33
14-10-2023,65,North,1,181.82
14-10-2023,31,South,0,114.99
14-10-2023,50,South,1,172.33
14-10-2023,15,North,0,91.37
14-10-2023,59,East,0,129.4
14-10-2023,74,South,1,174.12
14-10-2023,14,South,0,100.2
14-10-2023,61,North,1,169.83
14-10-2023,12,West,0,105.65
14-10-2023,62,West,1,179.9
14-10-2023,84,West,1,193.21
14-10-2023,49,East,0,118.98
15-10-2023,66,South,1,170.27
15-10-2023,34,West,0,105.58
15-10-2023,73,North,1,184.54
15-10-2023,14,North,0,90.75
15-10-2023,34,North,0,112.04
15-10-2023,36,East,0,117.47
15-10-2023,85,West,1,184.06
15-10-2023,70,East,1,178.32
15-10-2023,48,North,1,174.87
15-10-2023,81,West,1,179.68
15-10-2023,53,North,0,125.87
15-10-2023,10,North,0,91.39
15-10-2023,19,North,0,105.17
15-10-2023,33,East,0,114.44
15-10-2023,58,North,1,178.06
15-10-2023,75,West,1,178.26
16-10-2023,20,South,0,111.9
16-10-2023,12,East,0,97.19
16-10-2023,14,South,0,94.03
16-10-2023,59,North,0,121.72
16-10-2023,84,West,1,191.2
16-10-2023,48,South,0,114.93
16-10-2023,67,West,0,125.53
16-10-2023,17,South,0,95.82
16-10-2023,65,West,1,175.68
16-10-2023,79,North,1,185.43
16-10-2023,19,East,0,108.61
16-10-2023,27,East,1,158.51
17-10-2023,86,East,1,185.7
17-10-2023,62,East,0,127.81
17-10-2023,88,North,1,199.65
17-10-2023,49,South,0,122.96
17-10-2023,79,East,1,184.94
17-10-2023,51,North,0,120.69
17-10-2023,66,East,1,179.78
17-10-2023,16,North,0,94.39
17-10-2023,10,North,0,103.46
17-10-2023,32,West,0,104.35
17-10-2023,60,East,0,121.17
17-10-2023,68,East,1,178.01
17-10-2023,69,West,0,130.71
17-10-2023,33,North,0,114.68
17-10-2023,20,North,0,103.84
17-10-2023,67,North,1,177.54
17-10-2023,27,South,0,105.6
17-10-2023,70,North,1,180.26
17-10-2023,36,West,0,112.22
17-10-2023,47,South,1,168.96
18-10-2023,65,West,0,125.13
18-10-2023,21,East,0,102.54
18-10-2023,17,West,0,99.98
18-10-2023,55,South,1,172.37
18-10-2023,32,West,0,118.25
18-10-2023,85,West,1,184.13
18-10-2023,55,West,1,166.47
18-10-2023,58,South,1,171.98
18-10-2023,17,East,0,100.51
18-10-2023,35,East,0,103.68
18-10-2023,11,North,0,101.05
18-10-2023,52,South,1,179.3
18-10-2023,77,South,1,177.47
18-10-2023,74,East,1,186.57
19-10-2023,60,West,1,172.22
19-10-2023,43,South,0,114.94
19-10-2023,57,West,1,175.19
19-10-2023,29,North,0,110.87
19-10-2023,10,North,0,99.99
19-10-2023,14,South,0,97.95
19-10-2023,35,East,0,120.99
19-10-2023,68,South,1,182.21
19-10-2023,29,South,0,107.9
19-10-2023,30,North,0,115.71
19-10-2023,13,West,0,100.98
19-10-2023,75,South,1,185.48
19-10-2023,76,West,1,175.86
19-10-2023,84,South,1,189.15
19-10-2023,54,North,1,166.62
19-10-2023,15,South,0,101.16
19-10-2023,38,West,0,114.28
19-10-2023,54,South,1,172.56
19-10-2023,32,East,0,115.08
19-10-2023,49,South,0,120.06
20-10-2023,58,North,1,173.8
20-10-2023,27,East,0,113.8
20-10-2023,38,South,0,120.11
20-10-2023,80,East,1,180.85
20-10-2023,72,East,1,182.56
20-10-2023,61,East,0,127.96
20-10-2023,69,South,1,175.87
20-10-2023,40,South,0,114.46
20-10-2023,51,East,1,170.85
21-10-2023,11,North,0,94.7
21-10-2023,73,North,1,174.98
21-10-2023,21,East,0,105.75
21-10-2023,31,South,1,167.05
21-10-2023,52,East,1,165.12
21-10-2023,10,West,0,98.75
21-10-2023,18,East,0,107.13
21-10-2023,69,South,1,173.21
21-10-2023,27,East,0,103.93
21-10-2023,86,West,1,199.99
21-10-2023,67,North,1,170.62
21-10-2023,82,South,1,175.36
21-10-2023,15,East,0,93.49
21-10-2023,16,East,0,99.62
21-10-2023,73,West,1,182.05
21-10-2023,34,West,0,118.35
22-10-2023,73,North,1,190.9
22-10-2023,17,East,0,99.12
22-10-2023,21,West,0,104.22
22-10-2023,63,East,1,183.52
22-10-2023,71,West,1,181.83
22-10-2023,48,East,0,115.21
22-10-2023,61,North,1,163.44
22-10-2023,14,East,0,108.03
22-10-2023,65,West,1,173.83
22-10-2023,17,South,0,108.16
23-10-2023,27,South,0,120.81
23-10-2023,31,South,0,119.32
23-10-2023,20,North,0,112.91
23-10-2023,21,East,0,107.92
23-10-2023,83,West,1,183.28
23-10-2023,89,North,1,187.92
23-10-2023,33,East,0,104.72
23-10-2023,45,East,1,156.24
23-10-2023,15,West,0,91.37
23-10-2023,27,West,0,101.73
23-10-2023,25,South,0,112.87
23-10-2023,21,South,0,103.63
23-10-2023,42,East,0,114.94
23-10-2023,65,North,0,129.96
23-10-2023,57,North,1,182.24
24-10-2023,47,South,0,127.24
24-10-2023,38,South,0,108.85
24-10-2023,54,West,0,124.24
24-10-2023,40,West,0,116.3
24-10-2023,43,East,0,110.58
24-10-2023,62,East,1,173.79
24-10-2023,55,South,0,116.07
24-10-2023,20,East,0,101.62
24-10-2023,22,East,0,111.23
24-10-2023,13,South,0,98.51
24-10-2023,46,East,0,125.68
24-10-2023,65,North,1,175.91
24-10-2023,70,South,1,170.44
24-10-2023,49,North,0,119.72
24-10-2023,88,North,1,190.47
25-10-2023,41,East,0,115.3
25-10-2023,40,West,0,118.37
25-10-2023,85,North,1,207.13
25-10-2023,33,East,0,112.77
25-10-2023,57,South,1,174.09
25-10-2023,65,South,1,178.91
25-10-2023,64,West,0,128.79
25-10-2023,39,North,0,112.22
25-10-2023,53,North,1,167.0
25-10-2023,15,West,0,92.26
25-10-2023,36,West,0,107.79
26-10-2023,11,South,0,98.12
26-10-2023,76,South,1,178.37
26-10-2023,67,North,1,173.41
26-10-2023,82,West,1,195.9
26-10-2023,87,East,1,184.92
26-10-2023,88,South,1,185.03
26-10-2023,38,North,0,117.25
26-10-2023,71,South,1,182.42
26-10-2023,50,West,0,116.82
26-10-2023,38,East,0,116.97
26-10-2023,67,East,1,181.4
26-10-2023,58,West,1,170.37
26-10-2023,31,North,0,112.59
26-10-2023,84,West,1,181.48
26-10-2023,88,South,1,184.3
26-10-2023,22,East,1,148.23
27-10-2023,25,South,0,119.14
27-10-2023,81,West,1,195.18
27-10-2023,62,West,0,125.91
27-10-2023,45,South,0,118.53
27-10-2023,11,West,0,98.74
27-10-2023,12,South,0,94.21
27-10-2023,86,West,1,188.95
27-10-2023,60,North,1,176.12
27-10-2023,29,East,0,115.15
27-10-2023,78,South,1,182.68
27-10-2023,81,North,1,184.13
27-10-2023,52,South,0,111.13
27-10-2023,31,West,0,106.15
27-10-2023,51,North,0,127.64
27-10-2023,32,South,0,118.3
27-10-2023,80,East,1,180.78
27-10-2023,58,South,1,168.1
27-10-2023,82,North,1,199.0
27-10-2023,89,East,1,183.06
27-10-2023,16,West,0,105.2
27-10-2023,47,East,1,164.57
27-10-2023,85,West,1,181.56
27-10-2023,78,North,1,181.94
27-10-2023,47,East,1,164.09
27-10-2023,63,West,1,178.99
28-10-2023,70,West,1,183.18
28-10-2023,22,West,0,108.68
